8,8,8,8,8,124,124,124,8,124,124,124,8,124,124,124,8,124,124,124,8,124,124,124,8,8,8,8,8,12,122,122,122,122,122,12,8,8,8,8,8,125,125,125,8,125,125,125,8,125,125,125,8,125,125,125,8,125,125,125,8,8,8,8
8,8,8,8,8,124,124,124,8,124,124,124,8,124,124,124,8,124,124,124,8,124,124,124,8,8,8,8,8,12,12,8,145,8,12,12,8,8,8,8,8,125,125,125,8,125,125,125,8,125,125,125,8,125,125,125,8,125,125,125,8,8,8,8
8,8,8,8,8,124,124,124,8,124,124,124,8,124,124,124,8,124,124,124,8,124,124,124,8,8,8,8,8,8,8,106,121,106,8,8,8,8,8,8,8,125,125,125,8,125,125,125,8,125,125,125,8,125,125,125,8,125,125,125,8,8,8,8
8,8,8,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,8,8,8,8,8,121,121,121,8,8,8,8,8,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,8,8
8,8,8,8,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,8,121,121,121,121,121,121,121,121,121,121,121,121,121,8,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,8,8,8
8,8,8,8,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,90,121,121,121,121,121,121,121,121,121,121,121,121,121,90,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,8,8,8
8,8,8,8,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,8,121,121,121,121,121,121,121,121,121,121,121,121,121,8,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,8,8,8
8,8,8,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,8,8,8,8,8,8,91,8,8,8,8,8,8,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,8,8
8,8,8,8,8,124,124,124,8,124,124,124,8,124,124,124,8,124,124,124,8,124,124,124,8,8,8,8,8,8,8,111,111,111,8,8,8,8,8,8,8,125,125,125,8,125,125,125,8,125,125,125,8,125,125,125,8,125,125,125,8,8,8,8
8,8,8,8,8,124,124,124,8,124,124,124,8,124,124,124,8,124,124,124,8,124,124,124,8,8,8,8,8,8,8,111,111,111,8,8,8,8,8,8,8,125,125,125,8,125,125,125,8,125,125,125,8,125,125,125,8,125,125,125,8,8,8,8
8,8,8,8,8,124,124,124,8,124,124,124,8,124,124,124,8,124,124,124,8,124,124,124,8,8,8,8,8,8,8,111,111,111,8,8,8,8,8,8,8,125,125,125,8,125,125,125,8,125,125,125,8,125,125,125,8,125,125,125,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,119,119,119,106,119,8,111,111,111,8,8,8,8,8,117,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,124,124,124,124,124,8,8,8,8,110,110,110,8,110,110,110,8,8,8,8,8,8,8,119,119,119,119,119,8,111,111,111,8,8,117,117,117,117,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,124,124,124,124,124,8,8,8,8,110,110,110,92,110,110,110,8,8,8,8,8,8,8,119,119,119,119,119,8,111,111,111,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,124,8,8,8,8,110,110,110,8,110,110,110,8,8,8,8,8,8,8,119,119,119,119,119,8,111,111,111,8,117,117,117,117,117,117,117,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,110,110,110,8,110,110,110,8,8,8,8,8,8,8,119,119,119,106,119,8,111,111,111,8,117,117,117,117,117,117,117,8,8,8,8,8,8,8,8,8,8,8,8,19,19,19,19,19,19,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,110,110,110,92,110,106,110,8,110,110,110,110,110,8,8,8,8,8,8,8,111,111,111,8,117,117,117,106,117,117,117,8,8,8,8,8,8,8,8,8,8,8,8,106,115,115,115,115,19,8,8,8,8
8,8,8,19,19,19,8,8,8,8,8,110,110,110,8,110,110,110,8,110,110,110,110,110,8,118,118,118,118,118,8,111,111,111,8,117,117,117,117,117,117,117,8,8,114,114,114,114,114,114,114,114,106,8,115,115,115,115,106,19,21,8,8,8
8,8,19,19,110,19,19,19,19,8,8,8,8,8,8,110,110,110,90,110,110,110,110,110,8,118,118,118,118,118,90,111,111,111,90,117,117,117,117,117,117,117,8,8,114,114,114,114,114,114,114,114,114,90,115,115,115,115,115,94,107,21,8,8
8,19,19,110,110,110,19,110,110,110,8,110,110,110,8,110,110,110,8,110,110,110,110,110,8,118,118,118,118,118,8,111,111,111,8,117,117,117,117,117,117,117,8,8,114,114,114,114,114,114,114,114,106,8,115,115,115,115,106,19,21,8,8,8
8,19,110,110,110,110,110,110,110,19,8,110,110,110,92,110,110,110,8,110,110,110,110,110,8,8,8,8,8,8,8,111,111,111,8,117,117,117,106,117,117,117,8,8,114,114,114,8,8,8,8,8,8,8,106,115,115,115,115,19,8,8,8,8
8,19,110,110,110,110,110,110,110,19,8,110,110,110,8,110,110,110,8,8,8,8,8,8,8,8,8,8,8,8,8,111,111,111,8,117,117,117,117,117,117,106,8,8,114,114,114,8,114,114,114,8,8,8,19,19,19,19,19,19,8,8,8,8
8,19,110,110,110,110,110,110,110,19,8,110,110,110,8,110,110,110,8,8,8,8,8,116,116,116,116,116,116,116,8,111,111,111,8,117,106,117,117,117,117,117,8,8,114,114,114,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8
8,19,110,110,110,110,110,110,110,19,8,110,110,110,92,110,110,110,8,8,8,8,8,116,116,116,116,116,116,116,8,111,111,111,8,8,8,8,8,8,8,8,8,8,114,114,114,8,8,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,19,19,110,110,110,110,110,110,19,8,110,110,110,8,110,110,110,8,8,8,8,8,116,116,116,8,116,116,116,8,111,111,111,8,111,111,111,8,8,8,8,8,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,19,19,110,110,110,19,19,19,8,8,8,8,8,8,91,8,8,8,8,8,8,8,8,8,8,91,8,8,8,111,111,111,8,111,111,111,8,8,8,8,8,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,19,19,19,19,19,8,8,8,8,8,8,8,109,109,109,109,109,109,8,111,111,111,111,111,111,111,111,111,111,111,111,8,111,111,111,8,8,8,8,8,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,109,109,109,109,109,109,90,111,111,111,111,111,111,111,111,111,111,111,111,90,111,111,111,8,8,8,8,8,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,8,108,108,108,8,108,108,108,8,8,109,109,109,109,109,109,8,111,111,111,111,111,111,111,111,111,111,111,111,8,111,111,111,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,8,108,108,108,8,108,108,108,8,8,109,109,109,8,8,8,8,8,8,8,8,8,91,8,8,8,8,8,8,8,111,111,111,8,8,8,8,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,8,108,108,108,8,108,108,108,8,8,109,109,109,8,8,8,8,8,8,8,116,116,116,116,116,8,8,8,8,8,111,111,111,8,114,114,114,8,114,114,114,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,93,8,8,8,93,8,8,8,109,109,109,109,109,109,8,8,8,8,116,116,116,116,116,8,8,8,8,8,8,8,8,8,114,114,114,92,114,114,114,92,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,8,108,108,108,108,108,108,108,108,8,109,109,109,109,106,109,8,21,8,8,116,116,116,116,116,8,8,8,8,8,8,8,8,8,114,114,114,8,114,114,114,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,92,108,108,108,108,108,108,108,108,92,109,109,109,109,109,109,94,113,21,8,116,116,116,116,116,8,8,8,8,8,8,8,8,8,8,8,8,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,8,108,108,108,108,108,108,108,108,8,109,109,109,109,106,109,8,21,8,8,116,8,116,8,116,8,114,114,114,8,114,114,114,8,114,114,114,8,114,114,114,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,108,108,108,8,8,8,8,8,8,109,109,109,109,109,109,8,8,8,8,8,8,8,8,8,8,114,114,114,8,114,114,114,8,114,114,114,8,114,114,114,92,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,8,108,108,108,8,108,108,108,8,8,109,109,109,8,8,8,8,8,8,8,8,8,8,8,8,8,114,114,114,8,114,114,114,8,114,114,114,8,114,114,114,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,92,108,108,108,92,108,108,108,8,8,109,109,109,8,8,8,8,112,106,112,112,112,112,112,8,8,8,93,8,8,8,93,8,8,8,93,8,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,8,108,108,108,8,108,108,108,8,8,109,109,109,109,109,109,8,112,112,112,112,112,112,112,8,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,108,108,108,8,8,8,8,8,8,109,109,109,109,109,109,90,112,112,112,112,112,112,112,92,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,92,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,8,108,108,108,8,108,108,108,8,8,109,109,109,109,109,109,8,112,112,112,112,112,112,112,8,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,92,108,108,108,92,108,108,108,8,8,8,8,8,8,8,8,8,112,106,112,112,112,112,112,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,93,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,8,108,108,108,8,108,108,108,8,8,8,109,8,109,109,8,8,8,8,8,91,8,8,8,8,8,114,114,114,8,114,114,114,8,114,114,114,8,114,114,114,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,108,108,108,8,8,8,8,8,8,8,109,109,109,109,8,8,8,113,113,113,113,113,8,8,8,114,114,114,8,114,114,114,8,114,114,114,8,114,114,114,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,8,108,108,108,8,108,108,108,8,8,8,109,8,109,109,8,8,8,113,113,113,113,113,8,8,8,114,114,114,8,114,114,114,8,114,114,114,8,114,114,114,8,114,114,114,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,92,108,108,108,92,108,108,108,8,8,8,8,8,8,8,8,8,8,113,113,113,113,113,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,108,108,108,8,108,108,108,8,108,108,108,8,8,8,8,8,8,8,8,8,8,113,113,113,113,113,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,108,108,108,8,8,8,8,8,8,8,8,8,8,8,8,8,8,113,113,113,113,113,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,108,108,108,108,108,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,111,111,111,111,111,111,111,111,8,8,8,8,8,8,8,8,8
8,8,8,8,8,108,108,108,108,108,8,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,8,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,8,111,111,111,111,111,111,111,111,8,8,8,8,8,8,8,8,8
8,8,8,108,108,108,108,108,108,108,90,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,90,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,90,111,111,111,111,111,111,111,111,8,8,8,8,8,8,8,8,8
8,8,8,8,8,108,108,108,108,108,8,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,8,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,8,111,111,111,111,111,111,111,111,8,117,117,117,8,8,8,8,8
8,8,8,8,8,108,108,108,108,108,8,8,8,8,8,8,8,8,8,109,109,109,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,111,111,111,111,111,111,111,111,8,117,117,117,8,8,8,8,8
8,8,8,8,8,8,108,108,108,8,8,8,8,8,8,8,8,8,8,109,109,109,8,8,8,8,8,8,8,8,8,8,8,38,38,115,38,115,38,38,8,8,8,8,8,8,8,8,8,8,111,111,111,111,111,8,117,117,117,8,8,8,8,8
8,8,8,8,8,8,108,108,108,8,8,8,8,8,8,8,8,8,8,109,109,109,8,8,8,8,8,8,8,8,8,8,8,115,115,115,115,115,38,38,8,8,8,8,8,8,8,8,8,8,111,111,111,111,111,8,8,8,8,8,8,8,8,8
8,8,108,108,108,8,108,108,108,8,8,8,8,8,8,8,8,8,8,109,109,109,8,38,115,38,38,38,115,115,38,38,115,115,38,115,115,115,115,115,8,8,8,8,8,8,8,8,8,8,111,111,111,111,111,8,117,117,117,117,117,8,8,8
8,8,8,108,8,8,108,108,108,8,8,112,112,112,112,112,112,112,8,109,109,109,8,115,115,38,38,115,115,115,38,38,115,38,38,115,115,115,38,38,8,8,8,8,8,8,8,8,8,8,111,111,111,111,111,8,117,117,117,117,117,8,8,8
8,8,8,108,8,8,108,108,108,8,8,112,112,112,112,112,112,112,8,109,109,109,8,115,115,115,115,115,115,115,115,115,115,38,38,115,115,115,38,38,8,8,8,8,8,8,8,8,8,8,111,111,111,111,111,8,117,117,117,117,117,8,8,8
8,8,108,108,108,8,108,108,108,8,8,112,112,112,112,112,112,112,90,109,109,109,8,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,8,116,116,8,116,116,116,8,8,8,8,8,8,8,8,8,117,117,117,117,117,8,8,8
8,8,108,108,108,8,108,108,108,8,8,112,112,112,112,112,112,112,8,109,109,109,8,115,115,115,38,115,115,38,38,115,115,38,38,115,115,38,38,38,8,116,8,8,116,116,116,8,8,8,8,8,8,8,8,8,117,117,117,117,117,8,8,8
8,8,108,108,108,8,108,108,108,8,8,112,112,112,112,112,112,112,8,109,109,109,8,115,115,115,38,115,115,38,38,115,115,115,38,115,115,115,38,38,8,116,8,8,116,116,116,8,8,8,8,8,117,117,117,8,117,117,117,117,117,8,8,8
8,8,108,108,108,8,108,108,108,8,8,8,8,8,8,8,8,8,8,109,109,109,8,38,115,38,38,38,115,115,115,115,38,115,115,115,115,115,115,115,8,116,8,8,8,116,8,8,8,8,117,8,8,117,8,8,117,117,117,117,117,8,8,8
8,8,108,108,108,8,108,108,108,8,8,8,8,8,8,8,8,8,8,109,109,109,8,8,8,8,8,8,8,8,8,8,8,38,115,115,115,115,115,38,8,116,116,116,116,116,116,116,8,8,117,8,8,117,8,8,117,117,117,117,117,8,8,8
8,8,108,108,108,8,108,108,108,8,8,8,8,8,8,8,8,8,8,109,109,109,8,8,8,8,8,8,8,8,8,8,8,38,38,115,115,115,38,38,8,8,8,8,116,8,116,8,8,8,117,117,117,117,8,8,117,117,117,117,117,8,8,8
8,8,108,108,108,8,108,108,108,8,113,113,113,113,113,113,113,8,8,109,109,109,8,8,8,8,8,8,8,8,8,8,8,8,8,8,91,8,8,8,8,8,8,116,116,116,116,116,8,8,8,8,8,8,8,8,8,8,91,8,8,8,8,8
8,8,8,8,8,8,108,108,108,8,113,113,113,113,113,113,113,8,8,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,8,116,116,116,116,116,8,119,119,119,119,119,119,119,119,119,119,119,8,8,8,8
8,8,8,8,8,8,108,108,108,90,113,113,113,113,113,113,113,8,8,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,92,116,116,116,116,116,92,119,119,119,119,119,119,119,119,119,119,119,8,8,8,8
8,8,8,8,8,8,108,108,108,8,113,113,113,113,113,113,113,8,8,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,8,116,116,116,116,116,8,119,119,119,119,119,119,119,119,119,119,119,8,8,8,8
8,8,8,8,8,8,108,108,108,8,113,113,113,113,113,113,113,8,8,8,8,8,8,8,8,8,8,109,109,109,8,8,8,8,8,8,8,8,8,8,8,8,8,116,116,116,116,116,8,8,8,8,8,8,8,8,8,119,119,119,8,8,8,8
8,8,8,8,8,8,108,108,108,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,109,109,109,8,8,8,8,8,8,8,8,8,8,8,8,8,8,116,8,116,8,8,8,8,8,8,8,8,8,8,119,119,119,8,8,8,8
8,8,8,8,8,8,108,108,108,8,8,8,8,113,113,113,113,113,8,8,8,8,8,109,109,109,8,109,109,109,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,119,119,119,8,8,8,8
8,8,8,8,8,8,108,108,108,8,8,8,8,113,113,113,113,113,8,8,8,8,8,8,109,8,8,109,109,109,8,38,38,118,38,38,118,118,118,118,118,118,38,38,38,38,118,118,118,38,38,118,118,38,38,38,8,119,119,119,8,8,8,8
8,8,8,8,8,8,8,91,8,8,8,8,8,113,113,113,113,113,8,8,8,8,8,109,109,109,8,109,109,109,8,38,38,118,118,118,118,38,38,38,118,118,38,38,38,118,118,118,38,38,38,118,118,38,38,38,8,119,119,119,8,8,8,8
8,8,8,8,8,108,108,108,108,108,8,8,8,113,113,113,113,113,8,8,8,8,109,109,109,109,8,109,109,109,8,118,118,118,118,118,118,118,38,38,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,38,8,119,119,119,8,21,8,8
8,8,8,8,108,108,108,108,108,108,108,8,8,113,113,113,113,113,8,8,8,8,8,109,109,109,8,109,109,109,8,118,38,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,8,119,119,119,100,120,22,8
8,8,8,8,108,108,108,108,108,108,108,8,8,8,8,8,8,8,8,8,8,8,8,8,109,8,8,109,109,109,8,118,118,118,118,118,118,118,118,118,38,118,118,118,118,38,38,118,118,118,118,118,118,118,118,118,8,119,119,119,8,21,8,8
8,8,8,8,108,108,108,108,108,108,108,8,8,114,114,114,114,114,114,114,114,114,8,8,8,8,8,109,109,109,8,118,118,118,118,118,38,38,118,38,38,38,118,118,38,38,38,118,118,38,118,118,118,38,38,38,8,119,119,119,8,8,8,8
8,8,8,8,8,108,108,108,108,108,8,8,8,114,114,114,114,114,114,114,114,114,8,109,109,109,109,109,109,109,8,38,38,118,118,118,118,38,118,38,38,38,118,118,118,118,118,118,38,38,38,38,118,118,38,38,8,119,119,119,8,8,8,8
8,8,8,8,8,8,108,108,108,8,8,8,8,114,114,114,114,114,114,114,114,114,90,109,109,109,109,109,109,109,8,38,38,118,118,118,118,118,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,119,119,119,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,114,114,114,114,114,114,114,114,114,8,109,109,109,109,109,109,109,8,38,38,118,118,118,118,118,8,118,118,8,118,8,8,8,8,8,8,8,8,8,8,8,8,8,8,119,119,119,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,114,114,114,114,114,114,114,114,114,8,8,8,8,8,8,8,8,8,38,118,118,118,118,38,38,8,118,118,118,118,8,8,8,8,8,8,8,8,8,8,8,8,8,8,119,119,119,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,118,118,118,118,118,38,38,8,118,118,8,118,8,8,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,38,38,118,118,118,38,38,8,8,8,8,8,8,8,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,118,118,118,118,38,38,38,118,118,38,38,38,118,118,38,38,38,118,38,118,38,38,38,8,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,124,124,124,124,124,8,118,38,118,118,118,38,38,118,118,38,38,38,118,118,38,38,118,118,38,118,118,38,38,8,119,119,119,8,8,8,8,8,8,91,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,124,124,124,124,124,8,38,38,118,38,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,8,119,119,119,8,121,121,121,121,121,121,121,121,121,38,38,8,8,8,8
8,8,8,8,8,8,8,2,2,2,2,2,8,8,8,124,124,124,124,124,8,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,90,119,119,119,8,121,121,121,121,121,121,121,121,121,38,38,8,8,8,8
8,8,8,8,8,8,8,2,124,124,124,2,8,8,8,124,124,124,124,124,8,118,118,118,118,118,38,118,118,38,38,118,38,38,118,38,38,38,118,118,38,118,118,118,8,119,119,119,8,38,38,38,121,121,121,121,38,121,121,38,8,8,8,8
8,8,8,8,8,8,8,2,124,106,124,2,8,8,8,124,124,124,124,124,8,38,38,38,118,38,38,118,118,38,118,118,38,38,118,118,118,118,118,118,38,118,38,38,8,119,119,119,8,38,38,38,121,121,121,121,38,38,121,121,8,8,8,8
8,8,8,8,2,2,2,2,124,124,124,2,2,2,8,8,8,91,8,8,8,38,38,118,118,38,38,38,118,118,118,118,118,118,118,38,38,38,118,118,118,118,38,38,8,119,119,119,8,121,38,121,121,121,121,121,121,121,121,121,8,8,8,8
8,8,8,8,2,124,106,124,124,124,124,124,124,124,8,124,124,124,124,124,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,119,119,119,8,121,121,121,121,121,121,121,38,38,38,121,8,8,8,8
